AddressId,AddressLabel,BuildingNumber,StreetDirection,StreetName,StreetType,ExtensionWithUnit,UnitType,UnitValue,ZipCode,Mailable,StatePlaneX,StatePlaneY,Latitude,Longitude,ID,Name,AddressBase,AddressExtension
2032985,2619 Floyd Ave Rear,2619,,Floyd,Ave,Rear,,,23220,No,11780431.999964,3726468.2898971,37.55285212,-77.47367635,0350,Fan District Association,2619 Floyd Ave,
0091656,121 N Shields Ave,121,N,Shields,Ave,,,,23220,Yes,11782326.000113,3726134.99496002,37.55188009,-77.46715582,0350,Fan District Association,121 N Shields Ave,
2032445,7 Randolph St,7,,Randolph,St,,,,23220,No,11785011.4999914,3723971.78964077,37.5458584,-77.45797501,0350,Fan District Association,7 Randolph St,
0087376,304 N Robinson St,304,N,Robinson,St,,,,23220,Yes,11781134.4998714,3727539.2070466,37.55577209,-77.47121291,0350,Fan District Association,304 N Robinson St,
0078807,1007 Park Ave,1007,,Park,Ave,,,,23220,Yes,11785669.9999867,3725124.22204718,37.54900325,-77.45565984,0350,Fan District Association,1007 Park Ave,
2032814,2220 W Main St Rear,2220,W,Main,St,Rear,,,23220,No,11781890.9999988,3725734.62502585,37.55079365,-77.46867136,0350,Fan District Association,2220 W Main St,
0100680,1 1/2 S Vine St,1 1/2,S,Vine,St,,,,23220,Yes,11783773.9998417,3724562.09817144,37.54751696,-77.46222083,0350,Fan District Association,1 1/2 S Vine St,
0040463,926 W Grace St,926,W,Grace,St,,,,23220,Yes,11786680.3841208,3725804.91655193,37.55084184,-77.45214877,0350,Fan District Association,926 W Grace St,
1046900,2711 Hanover Ave,2711,,Hanover,Ave,,,,23220,Yes,11780481.999864,3727545.38321535,37.55580856,-77.47346348,0350,Fan District Association,2711 Hanover Ave,
0043867,1003 Grove Ave,1003,,Grove,Ave,,,,23220,Yes,11786065.5001799,3724814.9998966,37.54814203,-77.4543075,0350,Fan District Association,1003 Grove Ave,
0054593,2518 Kensington Ave,2518,,Kensington,Ave,,,,23220,Yes,11781531.5000616,3728206.29396702,37.55759217,-77.46981834,0350,Fan District Association,2518 Kensington Ave,
0054587,2514 Kensington Ave,2514,,Kensington,Ave,,,,23220,Yes,11781581.4999616,3728177.40885419,37.55751135,-77.46964695,0350,Fan District Association,2514 Kensington Ave,
1062500,111 N Lombardy St,111,N,Lombardy,St,,,,23220,No,11784409.999882,3725047.30979943,37.54883023,-77.46000875,0350,Fan District Association,111 N Lombardy St,
0054590,2516 Kensington Ave,2516,,Kensington,Ave,,,,23220,Yes,11781554.5000156,3728192.96689394,37.55755488,-77.4697395,0350,Fan District Association,2516 Kensington Ave,
2033036,501 N Arthur Ashe Blvd Unit 2,501,N,Arthur Ashe,Blvd,Unit 2,,,23220,Yes,11780854.3777282,3728467.43222427,37.55832958,-77.47214433,0350,Fan District Association,501 N Arthur Ashe Blvd,
2033040,501 N Arthur Ashe Blvd Unit 7,501,N,Arthur Ashe,Blvd,Unit 7,,,23220,Yes,11780854.3777282,3728467.43222427,37.55832958,-77.47214433,0350,Fan District Association,501 N Arthur Ashe Blvd,
2033039,501 N Arthur Ashe Blvd Unit 5,501,N,Arthur Ashe,Blvd,Unit 5,,,23220,Yes,11780854.3777282,3728467.43222427,37.55832958,-77.47214433,0350,Fan District Association,501 N Arthur Ashe Blvd,
2033050,503 N Arthur Ashe Blvd Unit 11,503,N,Arthur Ashe,Blvd,Unit 11,,,23220,Yes,11780868.6388545,3728505.93674044,37.5584349,-77.47209369,0350,Fan District Association,503 N Arthur Ashe Blvd,
2033046,503 N Arthur Ashe Blvd Unit 7,503,N,Arthur Ashe,Blvd,Unit 7,,,23220,Yes,11780868.6388545,3728505.93674044,37.5584349,-77.47209369,0350,Fan District Association,503 N Arthur Ashe Blvd,
2033051,503 N Arthur Ashe Blvd Unit 12,503,N,Arthur Ashe,Blvd,Unit 12,,,23220,Yes,11780868.6388545,3728505.93674044,37.5584349,-77.47209369,0350,Fan District Association,503 N Arthur Ashe Blvd,
2033068,505 N Arthur Ashe Blvd Unit 17,505,N,Arthur Ashe,Blvd,Unit 17,,,23220,Yes,11780895.7346009,3728560.12856118,37.55858291,-77.47199818,0350,Fan District Association,505 N Arthur Ashe Blvd,
2033067,505 N Arthur Ashe Blvd Unit 16,505,N,Arthur Ashe,Blvd,Unit 16,,,23220,Yes,11780895.7346009,3728560.12856118,37.55858291,-77.47199818,0350,Fan District Association,505 N Arthur Ashe Blvd,
2033063,505 N Arthur Ashe Blvd Unit 6,505,N,Arthur Ashe,Blvd,Unit 6,,,23220,Yes,11780895.7346009,3728560.12856118,37.55858291,-77.47199818,0350,Fan District Association,505 N Arthur Ashe Blvd,
3150315,507 N Arthur Ashe Blvd,507,N,Arthur Ashe,Blvd,,,,23220,No,11780911.4215774,3728597.20689911,37.55868426,-77.47194268,0350,Fan District Association,507 N Arthur Ashe Blvd,
2033074,507 N Arthur Ashe Blvd Unit 11,507,N,Arthur Ashe,Blvd,Unit 11,,,23220,Yes,11780911.4215774,3728597.20689911,37.55868426,-77.47194268,0350,Fan District Association,507 N Arthur Ashe Blvd,
2033075,507 N Arthur Ashe Blvd Unit 12,507,N,Arthur Ashe,Blvd,Unit 12,,,23220,Yes,11780911.4215774,3728597.20689911,37.55868426,-77.47194268,0350,Fan District Association,507 N Arthur Ashe Blvd,
3150313,509 N Arthur Ashe Blvd,509,N,Arthur Ashe,Blvd,,,,23220,No,11780932.8129388,3728649.9725416,37.55882853,-77.4718669,0350,Fan District Association,509 N Arthur Ashe Blvd,
2033093,509 N Arthur Ashe Blvd Unit 18,509,N,Arthur Ashe,Blvd,Unit 18,,,23220,Yes,11780932.8129388,3728649.9725416,37.55882853,-77.4718669,0350,Fan District Association,509 N Arthur Ashe Blvd,
1007305,509 N Arthur Ashe Blvd Unit 1,509,N,Arthur Ashe,Blvd,Unit 1,,,23220,Yes,11780932.8129388,3728649.9725416,37.55882853,-77.4718669,0350,Fan District Association,509 N Arthur Ashe Blvd,
2033091,509 N Arthur Ashe Blvd Unit 16,509,N,Arthur Ashe,Blvd,Unit 16,,,23220,Yes,11780932.8129388,3728649.9725416,37.55882853,-77.4718669,0350,Fan District Association,509 N Arthur Ashe Blvd,
2033096,511 N Arthur Ashe Blvd Unit 9,511,N,Arthur Ashe,Blvd,Unit 9,,,23220,Yes,11780949.9264216,3728685.62470128,37.55892593,-77.47180653,0350,Fan District Association,511 N Arthur Ashe Blvd,
2033103,511 N Arthur Ashe Blvd Unit 22,511,N,Arthur Ashe,Blvd,Unit 22,,,23220,Yes,11780949.9264216,3728685.62470128,37.55892593,-77.47180653,0350,Fan District Association,511 N Arthur Ashe Blvd,
3150317,513 N Arthur Ashe Blvd,513,N,Arthur Ashe,Blvd,,,,23220,No,11780972.7439613,3728744.09472869,37.55908582,-77.47172562,0350,Fan District Association,513 N Arthur Ashe Blvd,
2033109,513 N Arthur Ashe Blvd Unit 4,513,N,Arthur Ashe,Blvd,Unit 4,,,23220,Yes,11780972.7439613,3728744.09472869,37.55908582,-77.47172562,0350,Fan District Association,513 N Arthur Ashe Blvd,
2033116,513 N Arthur Ashe Blvd Unit 17,513,N,Arthur Ashe,Blvd,Unit 17,,,23220,Yes,11780972.7439613,3728744.09472869,37.55908582,-77.47172562,0350,Fan District Association,513 N Arthur Ashe Blvd,
2033117,513 N Arthur Ashe Blvd Unit 18,513,N,Arthur Ashe,Blvd,Unit 18,,,23220,Yes,11780972.7439613,3728744.09472869,37.55908582,-77.47172562,0350,Fan District Association,513 N Arthur Ashe Blvd,
2033108,513 N Arthur Ashe Blvd Unit 3,513,N,Arthur Ashe,Blvd,Unit 3,,,23220,Yes,11780972.7439613,3728744.09472869,37.55908582,-77.47172562,0350,Fan District Association,513 N Arthur Ashe Blvd,
2033126,515 N Arthur Ashe Blvd Unit 9,515,N,Arthur Ashe,Blvd,Unit 9,,,23220,Yes,11780991.2829662,3728781.17339468,37.55918709,-77.47166027,0350,Fan District Association,515 N Arthur Ashe Blvd,
2033122,515 N Arthur Ashe Blvd Unit 5,515,N,Arthur Ashe,Blvd,Unit 5,,,23220,Yes,11780991.2829662,3728781.17339468,37.55918709,-77.47166027,0350,Fan District Association,515 N Arthur Ashe Blvd,
2033129,515 N Arthur Ashe Blvd Unit 12,515,N,Arthur Ashe,Blvd,Unit 12,,,23220,Yes,11780991.2829662,3728781.17339468,37.55918709,-77.47166027,0350,Fan District Association,515 N Arthur Ashe Blvd,
1054669,2702 Kensington Ave,2702,,Kensington,Ave,,,,23220,Yes,11781056.7218117,3728444.66750602,37.55826101,-77.47144717,0350,Fan District Association,2702 Kensington Ave,
0044142,1604 Grove Ave,1604,,Grove,Ave,,,,23220,Yes,11784446.499809,3725479.22264951,37.55001526,-77.45986644,0350,Fan District Association,1604 Grove Ave,
0064399,1500 W Main St,1500,W,Main,St,,,,23220,No,11784513.5000031,3724486.26630211,37.54728635,-77.45967309,0350,Fan District Association,1500 W Main St,
0064660,2330 W Main St,2330,W,Main,St,,,,23220,Yes,11781387.5000215,3725791.76533152,37.55096566,-77.47040593,0350,Fan District Association,2330 W Main St,
0064324,1100 W Main St,1100,W,Main,St,,,,23220,Yes,11785740.5001738,3724038.43747336,37.54601931,-77.45545811,0350,Fan District Association,1100 W Main St,
3115083,217 Shafer St,217,,Shafer,St,,,,23220,Yes,11786545.9998751,3724942.27031136,37.54847692,-77.45264531,0350,Fan District Association,217 Shafer St,
0078789,912 Park Ave,912,,Park,Ave,,,,23220,No,11786250.9998089,3724987.46969602,37.54861003,-77.45366109,0350,Fan District Association,912 Park Ave,
3115085,221 Shafer St Rear,221,,Shafer,St,Rear,,,23284,Yes,11786642.5000102,3724924.46818161,37.54842509,-77.45231315,0350,Fan District Association,221 Shafer St,
3150287,315 N Shields Ave Rear,315,N,Shields,Ave,Rear,,,23220,No,11782754.9999112,3726867.06108119,37.5538776,-77.46564839,0350,Fan District Association,315 N Shields Ave,
2032819,408 N Shields Ave Rear,408,N,Shields,Ave,Rear,,,23220,No,11782676.5000682,3727376.87895919,37.55528004,-77.4658999,0350,Fan District Association,408 N Shields Ave,
3001010,2306 000R W Main St,2306 000R,W,Main,St,,,,23220,No,11781605.9999126,3725827.62483986,37.55105759,-77.46965091,0350,Fan District Association,2306 000R W Main St,
1047936,8 S Harvie St,8,S,Harvie,St,,,,23220,Yes,11784725.4336344,3724075.77270052,37.54615263,-77.45895772,0350,Fan District Association,8 S Harvie St,
3001003,6 S Harvie St,6,S,Harvie,St,,,,23220,Yes,11784745.8761788,3724142.28503469,37.54633467,-77.45888468,0350,Fan District Association,6 S Harvie St,
2032353,1123 W Main St,1123,W,Main,St,,,,23220,No,11785506.4999856,3723884.68417193,37.54560417,-77.45627106,0350,Fan District Association,1123 W Main St,
3000992,1411 W Main St,1411,W,Main,St,,,,23220,Yes,11784729.1905166,3724224.55882026,37.54656112,-77.4589391,0350,Fan District Association,1411 W Main St,
0064394,1423 W Main St,1423,W,Main,St,,,,23220,Yes,11784631.6004887,3724285.38612644,37.54673112,-77.45927338,0350,Fan District Association,1423 W Main St,
0064397,1431 W Main St,1431,W,Main,St,,,,23220,Yes,11784566.9785707,3724302.71975319,37.54678067,-77.45949561,0350,Fan District Association,1431 W Main St,
0073039,8 S Morris St,8,S,Morris,St,,,,23220,No,11785346.9999765,3723836.46838911,37.5454766,-77.45682302,0350,Fan District Association,8 S Morris St,
1088756,115 N Stafford Ave,115,N,Stafford,Ave,,,,23220,Yes,11781617.0002187,3726483.38665168,37.55285813,-77.46958827,0350,Fan District Association,115 N Stafford Ave,
3000993,1413 W Main St,1413,W,Main,St,,,,23220,Yes,11784710.3283496,3724231.77074811,37.54658149,-77.45900388,0350,Fan District Association,1413 W Main St,
3000994,1415 W Main St,1415,W,Main,St,,,,23220,Yes,11784692.5760885,3724238.98267594,37.54660184,-77.45906484,0350,Fan District Association,1415 W Main St,
0064391,1417 W Main St,1417,W,Main,St,,,,23220,Yes,11784673.7139215,3724249.52333728,37.54663135,-77.45912949,0350,Fan District Association,1417 W Main St,
0064392,1419 W Main St,1419,W,Main,St,,,,23220,Yes,11784659.2900659,3724261.17357643,37.54666378,-77.4591788,0350,Fan District Association,1419 W Main St,
0064621,2232 W Main St,2232,W,Main,St,,,,23220,Yes,11781700.0000527,3725657.38075776,37.55058724,-77.46933309,0350,Fan District Association,2232 W Main St,
2032454,1112 W Main St,1112,W,Main,St,,,,23220,No,11785584.0001587,3724112.36875594,37.54622709,-77.45599507,0350,Fan District Association,1112 W Main St,
3152441,925 W Broad St,925,W,Broad,St,,,,23220,Yes,11787309.5403428,3725582.39501536,37.55021155,-77.44998717,0350,Fan District Association,925 W Broad St,
0011176,821 W Broad St,821,W,Broad,St,,,,23220,Yes,11787348.5458422,3725556.26645869,37.5501386,-77.44985364,0350,Fan District Association,821 W Broad St,
0011179,823 W Broad St,823,W,Broad,St,,,,23220,Yes,11787332.5386564,3725567.75331235,37.55017063,-77.44990841,0350,Fan District Association,823 W Broad St,
2032984,15 S Mulberry St,15,S,Mulberry,St,,,,23220,No,11780168.0001639,3726060.29629052,37.55173956,-77.47460228,0350,Fan District Association,15 S Mulberry St,
2032642,1600 W Main St,1600,W,Main,St,,,,23220,No,11784114.9998159,3724606.94650693,37.54762982,-77.46104298,0350,Fan District Association,1600 W Main St,
0071808,1637 Monument Ave,1637,,Monument,Ave,,,,23220,Yes,11784466.5000971,3726655.26327644,37.55324431,-77.45975276,0350,Fan District Association,1637 Monument Ave,
3152442,931 W Broad St,931,W,Broad,St,,,,23220,Yes,11787232.380064,3725640.16392869,37.55037255,-77.4502511,0350,Fan District Association,931 W Broad St,
3154696,927 W Broad St,927,W,Broad,St,,,,23220,Yes,11787279.6457175,3725606.22961335,37.55027791,-77.45008937,0350,Fan District Association,927 W Broad St,
3152444,941 W Broad St,941,W,Broad,St,,,,23220,Yes,11787096.238604,3725735.5039611,37.55063853,-77.45071704,0350,Fan District Association,941 W Broad St,
3154676,939 W Broad St,939,W,Broad,St,,,,23220,Yes,11787124.9209614,3725718.53680344,37.55059106,-77.45061875,0350,Fan District Association,939 W Broad St,
3154698,937 W Broad St,937,W,Broad,St,,,,23220,Yes,11787153.1997762,3725699.95350727,37.55053916,-77.45052192,0350,Fan District Association,937 W Broad St,
3152443,935 W Broad St,935,W,Broad,St,,,,23220,Yes,11787179.8624525,3725678.54246086,37.55047955,-77.45043078,0350,Fan District Association,935 W Broad St,
0093915,10 N Stafford Ave,10,N,Stafford,Ave,,,,23220,Yes,11781348.0001005,3726067.2769196,37.55172346,-77.47053181,0350,Fan District Association,10 N Stafford Ave,
0093917,12 N Stafford Ave,12,N,Stafford,Ave,,,,23220,Yes,11781356.0000845,3726086.65548977,37.55177644,-77.47050349,0350,Fan District Association,12 N Stafford Ave,
1078984,1818 Park Ave,1818,,Park,Ave,,,,23220,Yes,11783775.07234605,3726805.99066523,37.55367915,-77.46213205,0350,Fan District Association,1818 Park Ave,
1078986,1820 Park Ave,1820,,Park,Ave,,,,23220,Yes,11783757.3322241,3726817.8895916,37.55371236,-77.46219279,0350,Fan District Association,1820 Park Ave,
3001292,1828 Park Ave Unit 6,1828,,Park,Ave,Unit 6,,,23220,Yes,11783669.6011004,3726906.07937585,37.55395719,-77.46249206,0350,Fan District Association,1828 Park Ave,
0041399,2735 W Grace St,2735,W,Grace,St,,,,23220,Yes,11781365.6250653,3729480.28256077,37.56109579,-77.47034261,0350,Fan District Association,2735 W Grace St,
3158631,2735 W Grace St Unit 1,2735,W,Grace,St,Unit 1,,,23220,Yes,11781366.1532794,3729479.29535802,37.56109306,-77.47034082,0350,Fan District Association,2735 W Grace St,
3154967,1600 Grove Ave Unit 5,1600,,Grove,Ave,Unit 5,,,23220,Yes,11784478.1185122,3725432.33330761,37.54988553,-77.45975916,0350,Fan District Association,1600 Grove Ave,
2032730,1814 Park Ave Unit 5,1814,,Park,Ave,Unit 5,,,23220,Yes,11783819.1539509,3726776.17215535,37.55359592,-77.46198112,0350,Fan District Association,1814 Park Ave,
1078981,1816 Park Ave,1816,,Park,Ave,,,,23220,No,11783798.6014985,3726788.28728861,37.55362982,-77.46205155,0350,Fan District Association,1816 Park Ave,
3001290,1828 Park Ave Unit 4,1828,,Park,Ave,Unit 4,,,23220,Yes,11783669.6011004,3726906.07937585,37.55395719,-77.46249206,0350,Fan District Association,1828 Park Ave,
0078997,1828 Park Ave,1828,,Park,Ave,,,,23220,No,11783669.6011004,3726906.07937585,37.55395719,-77.46249206,0350,Fan District Association,1828 Park Ave,
3158633,2735 W Grace St Unit 3,2735,W,Grace,St,Unit 3,,,23220,Yes,11781366.1532794,3729479.29535802,37.56109306,-77.47034082,0350,Fan District Association,2735 W Grace St,
3158635,2735 W Grace St Unit 5,2735,W,Grace,St,Unit 5,,,23220,Yes,11781366.1532794,3729479.29535802,37.56109306,-77.47034082,0350,Fan District Association,2735 W Grace St,
0073011,7 N Morris St,7,N,Morris,St,,,,23220,No,11785490.5000176,3724264.93603611,37.54664891,-77.45631174,0350,Fan District Association,7 N Morris St,
3154963,1600 Grove Ave Unit 1,1600,,Grove,Ave,Unit 1,,,23220,Yes,11784478.1185122,3725432.33330761,37.54988553,-77.45975916,0350,Fan District Association,1600 Grove Ave,
3154965,1600 Grove Ave Unit 3,1600,,Grove,Ave,Unit 3,,,23220,Yes,11784478.1185122,3725432.33330761,37.54988553,-77.45975916,0350,Fan District Association,1600 Grove Ave,
3150310,501 N Arthur Ashe Blvd,501,N,Arthur Ashe,Blvd,,,,23220,No,11780854.37772813,3728467.43222423,37.55832959,-77.47214434,0350,Fan District Association,501 N Arthur Ashe Blvd,
3150314,501 N Arthur Ashe Blvd Unit 6,501,N,Arthur Ashe,Blvd,Unit 6,,,23220,Yes,11780854.3777282,3728467.43222427,37.55832958,-77.47214433,0350,Fan District Association,501 N Arthur Ashe Blvd,
2033041,501 N Arthur Ashe Blvd Unit 8,501,N,Arthur Ashe,Blvd,Unit 8,,,23220,Yes,11780854.3777282,3728467.43222427,37.55832958,-77.47214433,0350,Fan District Association,501 N Arthur Ashe Blvd,
2033053,503 N Arthur Ashe Blvd Unit 20,503,N,Arthur Ashe,Blvd,Unit 20,,,23220,Yes,11780868.6388545,3728505.93674044,37.5584349,-77.47209369,0350,Fan District Association,503 N Arthur Ashe Blvd,
2033049,503 N Arthur Ashe Blvd Unit 10,503,N,Arthur Ashe,Blvd,Unit 10,,,23220,Yes,11780868.6388545,3728505.93674044,37.5584349,-77.47209369,0350,Fan District Association,503 N Arthur Ashe Blvd,
2033047,503 N Arthur Ashe Blvd Unit 8,503,N,Arthur Ashe,Blvd,Unit 8,,,23220,Yes,11780868.6388545,3728505.93674044,37.5584349,-77.47209369,0350,Fan District Association,503 N Arthur Ashe Blvd,
2033055,503 N Arthur Ashe Blvd Unit 22,503,N,Arthur Ashe,Blvd,Unit 22,,,23220,Yes,11780868.6388545,3728505.93674044,37.5584349,-77.47209369,0350,Fan District Association,503 N Arthur Ashe Blvd,
0007276,505 N Arthur Ashe Blvd Unit 1,505,N,Arthur Ashe,Blvd,Unit 1,,,23220,Yes,11780895.7346009,3728560.12856118,37.55858291,-77.47199818,0350,Fan District Association,505 N Arthur Ashe Blvd,
2033060,505 N Arthur Ashe Blvd Unit 3,505,N,Arthur Ashe,Blvd,Unit 3,,,23220,Yes,11780895.7346009,3728560.12856118,37.55858291,-77.47199818,0350,Fan District Association,505 N Arthur Ashe Blvd,
2032727,1814 Park Ave Unit 2,1814,,Park,Ave,Unit 2,,,23220,Yes,11783819.1539509,3726776.17215535,37.55359592,-77.46198112,0350,Fan District Association,1814 Park Ave,
2032731,1814 Park Ave Unit 6,1814,,Park,Ave,Unit 6,,,23220,Yes,11783819.1539509,3726776.17215535,37.55359592,-77.46198112,0350,Fan District Association,1814 Park Ave,
0078974,1814 Park Ave,1814,,Park,Ave,,,,23220,No,11783819.1539509,3726776.17215535,37.55359592,-77.46198112,0350,Fan District Association,1814 Park Ave,
2032726,1814 Park Ave Unit 1,1814,,Park,Ave,Unit 1,,,23220,Yes,11783819.1539509,3726776.17215535,37.55359592,-77.46198112,0350,Fan District Association,1814 Park Ave,
3001291,1828 Park Ave Unit 5,1828,,Park,Ave,Unit 5,,,23220,Yes,11783669.6011004,3726906.07937585,37.55395719,-77.46249206,0350,Fan District Association,1828 Park Ave,
3001287,1828 Park Ave Unit 1,1828,,Park,Ave,Unit 1,,,23220,Yes,11783669.6011004,3726906.07937585,37.55395719,-77.46249206,0350,Fan District Association,1828 Park Ave,
3158636,2735 W Grace St Unit 6,2735,W,Grace,St,Unit 6,,,23220,Yes,11781366.1532794,3729479.29535802,37.56109306,-77.47034082,0350,Fan District Association,2735 W Grace St,
3154964,1600 Grove Ave Unit 2,1600,,Grove,Ave,Unit 2,,,23220,Yes,11784478.1185122,3725432.33330761,37.54988553,-77.45975916,0350,Fan District Association,1600 Grove Ave,
